congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
80,house,L000065,Thomas,Joseph,Lane,NA,1898-07-06,MA,D,TRUE,1947-01-03,48.5
80,house,K000341,John,Crain,Kunkel,NA,1898-07-21,PA,R,TRUE,1947-01-03,48.5
80,house,H000405,Lawrence,Brooks,Hays,NA,1898-08-09,AR,D,TRUE,1947-01-03,48.4
80,house,J000278,Walter,Henry,Judd,NA,1898-09-25,MN,R,TRUE,1947-01-03,48.3
80,house,A000138,Leo,Elwood,Allen,NA,1898-10-05,IL,R,TRUE,1947-01-03,48.2
80,house,H000786,Walter,Franklin,Horan,NA,1898-10-15,WA,R,TRUE,1947-01-03,48.2
80,house,S000670,Melvin,Claude,Snyder,NA,1898-10-29,WV,R,FALSE,1947-01-03,48.2
80,house,D000175,Charles,Bennett,Deane,NA,1898-11-01,NC,D,FALSE,1947-01-03,48.2
80,house,T000320,Harry,Lancaster,Towe,NA,1898-11-03,NJ,R,TRUE,1947-01-03,48.2
80,house,V000069,James,Edward,Van Zandt,NA,1898-12-18,PA,R,FALSE,1947-01-03,48.0
80,house,C000887,William,Fadjo,Cravens,NA,1899-02-15,AR,D,TRUE,1947-01-03,47.9
80,house,M000991,Toby,NA,Morris,NA,1899-02-28,OK,D,FALSE,1947-01-03,47.8
80,house,M000764,William,Jennings,Miller,NA,1899-03-12,CT,R,FALSE,1947-01-03,47.8
80,house,M000089,Franklin,John,Maloney,NA,1899-03-29,PA,R,FALSE,1947-01-03,47.8
80,house,R000250,Roy,Walter,Riehlman,NA,1899-08-26,NY,R,FALSE,1947-01-03,47.4
80,house,E000146,Mathew,Harris,Ellsworth,NA,1899-09-17,OR,R,TRUE,1947-01-03,47.3
80,house,C000365,Robert,Bruce,Chiperfield,NA,1899-11-20,IL,R,TRUE,1947-01-03,47.1
80,house,A000133,John,Joseph,Allen,Jr.,1899-11-27,CA,R,FALSE,1947-01-03,47.1
80,house,P000524,Emory,Hilliard,Price,NA,1899-12-03,FL,D,TRUE,1947-01-03,47.1
80,house,S000701,John,Jackson,Sparkman,NA,1899-12-20,AL,D,TRUE,1947-01-03,47.0
80,house,G000253,Abe,McGregor,Goff,NA,1899-12-21,ID,R,FALSE,1947-01-03,47.0
80,house,P000398,William,Robert,Poage,NA,1899-12-28,TX,D,TRUE,1947-01-03,47.0
80,house,H000549,John,Walter,Heselton,NA,1900-03-17,MA,R,TRUE,1947-01-03,46.8
80,house,K000171,Paul,Joseph,Kilday,NA,1900-03-29,TX,D,TRUE,1947-01-03,46.8
80,house,P000536,James,Percy,Priest,NA,1900-04-01,TN,D,TRUE,1947-01-03,46.8
80,house,K000032,Carroll,Dudley,Kearns,NA,1900-05-07,PA,R,FALSE,1947-01-03,46.7
80,house,C000802,Norris,H.,Cotton,NA,1900-05-11,NH,R,FALSE,1947-01-03,46.6
80,house,K000036,Kenneth,Barnard,Keating,NA,1900-05-18,NY,R,FALSE,1947-01-03,46.6
80,house,P000098,Otto,Ernest,Passman,NA,1900-06-27,LA,D,FALSE,1947-01-03,46.5
80,house,H000081,Charles,Abraham,Halleck,NA,1900-08-22,IN,R,TRUE,1947-01-03,46.4
80,house,S000436,Richard,Murray,Simpson,NA,1900-08-30,PA,R,TRUE,1947-01-03,46.3
80,house,M000065,George,Herman,Mahon,NA,1900-09-22,TX,D,TRUE,1947-01-03,46.3
80,house,H000060,Leonard,Wood,Hall,NA,1900-10-02,NY,R,TRUE,1947-01-03,46.3
80,house,S000174,Hugh,Doggett,Scott,Jr.,1900-11-11,PA,R,FALSE,1947-01-03,46.1
80,house,D000454,Helen,Gahagan,Douglas,NA,1900-11-25,CA,D,TRUE,1947-01-03,46.1
80,house,M001074,Abraham,Jacob,Multer,NA,1900-12-24,NY,D,FALSE,1947-01-03,46.0
80,house,S001076,Frank,Leander,Sundstrom,NA,1901-01-05,NJ,R,TRUE,1947-01-03,46.0
80,house,L000454,Francis,Johnson,Love,NA,1901-01-23,WV,R,FALSE,1947-01-03,45.9
80,house,J000246,Paul,Caruthers,Jones,NA,1901-03-12,MO,D,FALSE,1947-01-03,45.8
80,house,W000604,Joseph,Franklin,Wilson,NA,1901-03-18,TX,D,FALSE,1947-01-03,45.8
80,house,M000354,Samuel,Kerns,McConnell,Jr.,1901-04-06,PA,R,TRUE,1947-01-03,45.7
80,house,S000936,Lowell,NA,Stockman,NA,1901-04-12,OR,R,TRUE,1947-01-03,45.7
80,house,B000762,Ernest,King,Bramblett,NA,1901-04-25,CA,R,FALSE,1947-01-03,45.7
80,house,T000298,Thor,Carl,Tollefson,NA,1901-05-02,WA,R,FALSE,1947-01-03,45.7
80,house,D000419,Harold,Daniel,Donohue,NA,1901-06-18,MA,D,FALSE,1947-01-03,45.5
80,house,C000189,John,Albert,Carroll,NA,1901-07-30,CO,D,FALSE,1947-01-03,45.4
80,house,H000310,Ralph,NA,Harvey,NA,1901-08-09,IN,R,FALSE,1947-01-03,45.4
80,house,R000104,Monroe,Minor,Redden,NA,1901-09-24,NC,D,FALSE,1947-01-03,45.3
80,house,B000891,John,Charles,Brophy,NA,1901-10-08,WI,R,FALSE,1947-01-03,45.2
80,house,H000437,Felix,Edward,Hébert,NA,1901-10-12,LA,D,TRUE,1947-01-03,45.2
80,house,C000606,Albert,McDonald,Cole,NA,1901-10-13,KS,R,TRUE,1947-01-03,45.2
80,house,W000348,John,Albert,Whitaker,NA,1901-10-31,KY,D,FALSE,1947-01-03,45.2
80,house,H000014,Harold,Christian,Hagen,NA,1901-11-10,MN,R,TRUE,1947-01-03,45.1
80,house,M000393,William,Moore,McCulloch,NA,1901-11-24,OH,R,FALSE,1947-01-03,45.1
80,house,T000070,Dean,Park,Taylor,NA,1902-01-01,NY,R,TRUE,1947-01-03,45.0
80,house,M000094,Carter,NA,Manasco,NA,1902-01-03,AL,D,TRUE,1947-01-03,45.0
80,house,F000085,Antonio,Manuel,Fernández,NA,1902-01-17,NM,D,TRUE,1947-01-03,45.0
80,house,C000939,William,Josiah,Crow,NA,1902-01-22,PA,R,FALSE,1947-01-03,44.9
80,house,G000338,Ed,Lee,Gossett,NA,1902-01-27,TX,D,TRUE,1947-01-03,44.9
80,house,H000298,Fred,Allan,Hartley,Jr.,1902-02-22,NJ,R,TRUE,1947-01-03,44.9
80,house,H000740,Otis,Halbert,Holmes,NA,1902-02-22,WA,R,TRUE,1947-01-03,44.9
80,house,M000859,Almer,Stillwell Mike,Monroney,NA,1902-03-02,OK,D,TRUE,1947-01-03,44.8
80,house,R000018,Albert,McKinley,Rains,NA,1902-03-11,AL,D,TRUE,1947-01-03,44.8
80,house,K000150,Charles,Joseph,Kersten,NA,1902-05-26,WI,R,FALSE,1947-01-03,44.6
80,house,H000154,Thomas,Millet,Hand,NA,1902-07-07,NJ,R,TRUE,1947-01-03,44.5
80,house,F000012,George,Hyde,Fallon,NA,1902-07-24,MD,D,TRUE,1947-01-03,44.4
80,house,O000133,Donald,Lawrence,O'Toole,NA,1902-08-01,NY,D,TRUE,1947-01-03,44.4
80,house,M000422,John,Ralph,McDowell,NA,1902-11-06,PA,R,FALSE,1947-01-03,44.2
80,house,B001002,Frank,NA,Buchanan,NA,1902-12-01,PA,D,TRUE,1947-01-03,44.1
80,house,M000122,Vito,Anthony,Marcantonio,NA,1902-12-10,NY,AL,TRUE,1947-01-03,44.1
80,house,F000199,Charles,Kimball,Fletcher,NA,1902-12-15,CA,R,FALSE,1947-01-03,44.1
80,house,G000071,Edward,Alexander,Garmatz,NA,1903-02-07,MD,D,FALSE,1947-01-03,43.9
80,house,F000422,James,Grove,Fulton,NA,1903-03-01,PA,R,TRUE,1947-01-03,43.8
80,house,S000011,George,Gregory,Sadowski,NA,1903-03-12,MI,D,TRUE,1947-01-03,43.8
80,house,M000113,Michael,Joseph,Mansfield,NA,1903-03-16,MT,D,TRUE,1947-01-03,43.8
80,house,A000016,Thomas,Gerstle,Abernethy,NA,1903-05-16,MS,D,TRUE,1947-01-03,43.6
80,house,H000197,Porter,NA,Hardy,Jr.,1903-06-01,VA,D,FALSE,1947-01-03,43.6
80,house,R000453,Robert,Tripp,Ross,NA,1903-06-04,NY,R,FALSE,1947-01-03,43.6
80,house,H000898,Walter,B.,Huber,NA,1903-06-29,OH,D,TRUE,1947-01-03,43.5
80,house,K000044,Carey,Estes,Kefauver,NA,1903-07-26,TN,D,TRUE,1947-01-03,43.4
80,house,D000007,Thomas,NA,D'Alesandro,Jr.,1903-08-01,MD,D,TRUE,1947-01-03,43.4
80,house,B001039,Howard,Homan,Buffett,NA,1903-08-13,NE,R,TRUE,1947-01-03,43.4
80,house,H000492,Joseph,Edward,Hendricks,NA,1903-09-24,FL,D,TRUE,1947-01-03,43.3
80,house,L000395,John,Davis,Lodge,NA,1903-10-20,CT,R,FALSE,1947-01-03,43.2
80,house,D000155,William,Adams,Dawson,NA,1903-11-05,UT,R,FALSE,1947-01-03,43.2
80,house,G000098,Ezekiel,Candler,Gathings,NA,1903-11-10,AR,D,TRUE,1947-01-03,43.1
80,house,F000152,Ovie,Clark,Fisher,NA,1903-11-22,TX,D,TRUE,1947-01-03,43.1
80,house,R000424,John,James,Rooney,NA,1903-11-29,NY,D,TRUE,1947-01-03,43.1
80,house,H000713,Chester,Earl,Holifield,NA,1903-12-03,CA,D,TRUE,1947-01-03,43.1
80,house,H000249,Oren,NA,Harris,NA,1903-12-20,AR,D,TRUE,1947-01-03,43.0
80,house,R000522,Charles,Hinton,Russell,NA,1903-12-27,NV,R,FALSE,1947-01-03,43.0
80,house,W000641,William,Arthur,Winstead,NA,1904-01-06,MS,D,TRUE,1947-01-03,43.0
80,house,B000377,John,Bonifas,Bennett,NA,1904-01-10,MI,R,FALSE,1947-01-03,43.0
80,house,E000159,Edward,Julius,Elsaesser,NA,1904-03-10,NY,R,TRUE,1947-01-03,42.8
80,house,A000196,John,Zuinglius,Anderson,NA,1904-03-22,CA,R,TRUE,1947-01-03,42.8
80,house,C000220,Clifford,Philip,Case,NA,1904-04-16,NJ,R,TRUE,1947-01-03,42.7
80,house,C000617,William,Sterling,Cole,NA,1904-04-18,NY,R,TRUE,1947-01-03,42.7
80,house,B000201,Edward,Lewis,Bartlett,NA,1904-04-20,AK,D,TRUE,1947-01-03,42.7
80,house,J000064,Jacob,Koppel,Javits,NA,1904-05-18,NY,R,FALSE,1947-01-03,42.6
80,house,O000058,Alvin,Edward,O'Konski,NA,1904-05-26,WI,R,TRUE,1947-01-03,42.6
80,house,H000264,Burr,Powell,Harrison,NA,1904-07-02,VA,D,TRUE,1947-01-03,42.5
80,house,K000261,Arthur,George,Klein,NA,1904-08-08,NY,D,TRUE,1947-01-03,42.4
80,house,P000522,Charles,Melvin,Price,NA,1905-01-01,IL,D,TRUE,1947-01-03,42.0
80,house,F000060,Michael,Aloysius,Feighan,NA,1905-02-16,OH,D,TRUE,1947-01-03,41.9
80,house,C001006,Carl,Thomas,Curtis,NA,1905-03-15,NE,R,TRUE,1947-01-03,41.8
80,house,G000384,Robert,Allen,Grant,NA,1905-07-31,IN,R,TRUE,1947-01-03,41.4
80,house,H000212,Richard,Fielding,Harless,NA,1905-08-06,AZ,D,TRUE,1947-01-03,41.4
80,house,C000772,Robert,James,Corbett,NA,1905-08-25,PA,R,TRUE,1947-01-03,41.4
80,house,H000863,George,Evan,Howell,NA,1905-09-21,IL,R,TRUE,1947-01-03,41.3
80,house,R000280,Lucius,Mendel,Rivers,NA,1905-09-28,SC,D,TRUE,1947-01-03,41.3
80,house,S000156,Max,NA,Schwabe,NA,1905-12-06,MO,R,TRUE,1947-01-03,41.1
80,house,P000471,David,Matthew,Potts,NA,1906-03-12,NY,R,FALSE,1947-01-03,40.8
80,house,B001111,Omar,Truman,Burleson,NA,1906-03-19,TX,D,FALSE,1947-01-03,40.8
80,house,W000572,Earl,NA,Wilson,NA,1906-04-18,IN,R,TRUE,1947-01-03,40.7
80,house,M000027,George,Edward,MacKinnon,NA,1906-04-22,MN,R,FALSE,1947-01-03,40.7
80,house,R000137,Albert,Lee,Reeves,Jr.,1906-05-31,MO,R,FALSE,1947-01-03,40.6
80,house,S000406,Robert,Lee Fulton,Sikes,NA,1906-06-03,FL,D,TRUE,1947-01-03,40.6
80,house,P000327,Thomas,Augustus,Pickett,NA,1906-08-14,TX,D,TRUE,1947-01-03,40.4
80,house,M000958,Thomas,Ellsworth,Morgan,NA,1906-10-13,PA,D,TRUE,1947-01-03,40.2
80,house,M000664,Chester,Earl,Merrow,NA,1906-11-15,NH,R,TRUE,1947-01-03,40.1
80,house,A000206,George,William,Andrews,NA,1906-12-12,AL,D,TRUE,1947-01-03,40.1
80,house,D000406,James,NA,Domengeaux,NA,1907-01-06,LA,D,TRUE,1947-01-03,40.0
80,house,P000387,Walter,Christian,Ploeser,NA,1907-01-07,MO,R,TRUE,1947-01-03,40.0
80,house,M000617,Hugh,Allen,Meade,NA,1907-04-04,MD,D,FALSE,1947-01-03,39.8
80,house,S000172,Hardie,NA,Scott,NA,1907-06-07,PA,R,FALSE,1947-01-03,39.6
80,house,J000249,Robert,Franklin,Jones,NA,1907-06-25,OH,R,TRUE,1947-01-03,39.5
80,house,J000080,Edward,Halsey,Jenison,NA,1907-07-27,IL,R,FALSE,1947-01-03,39.4
80,house,Y000058,Harold,Francis,Youngblood,NA,1907-08-07,MI,R,FALSE,1947-01-03,39.4
80,house,M001022,Thruston,Ballard,Morton,NA,1907-08-19,KY,R,FALSE,1947-01-03,39.4
80,house,K000130,Eugene,James,Keogh,NA,1907-08-30,NY,D,TRUE,1947-01-03,39.3
80,house,C000342,Frank,Leslie,Chelf,NA,1907-09-22,KY,D,TRUE,1947-01-03,39.3
80,house,G000320,Albert,Arnold,Gore,NA,1907-12-26,TN,D,TRUE,1947-01-03,39.0
80,house,L000496,Wingate,Hezekiah,Lucas,NA,1908-05-01,TX,D,FALSE,1947-01-03,38.7
80,house,A000073,Carl,Bert,Albert,NA,1908-05-10,OK,D,FALSE,1947-01-03,38.7
80,house,S000224,Horace,NA,Seely-Brown,Jr.,1908-05-12,CT,R,FALSE,1947-01-03,38.6
80,house,A000002,Watkins,Moorman,Abbitt,NA,1908-05-21,VA,D,FALSE,1947-01-03,38.6
80,house,S000009,Antoni,Nicholas,Sadlak,NA,1908-06-13,CT,R,FALSE,1947-01-03,38.6
80,house,P000516,Prince,Hulon,Preston,Jr.,1908-07-05,GA,D,FALSE,1947-01-03,38.5
80,house,J000160,Lyndon,Baines,Johnson,NA,1908-08-27,TX,D,TRUE,1947-01-03,38.4
80,house,N000133,Albin,Walter,Norblad,Jr.,1908-09-12,OR,R,TRUE,1947-01-03,38.3
80,house,W000744,Francis,Eugene,Worley,NA,1908-10-10,TX,D,TRUE,1947-01-03,38.2
80,house,P000119,James,Thomas,Patterson,NA,1908-10-20,CT,R,FALSE,1947-01-03,38.2
80,house,P000477,Adam,Clayton,Powell,Jr.,1908-11-29,NY,D,TRUE,1947-01-03,38.1
80,house,M000995,James,Hobson,Morrison,NA,1908-12-08,LA,D,TRUE,1947-01-03,38.1
80,house,L000108,Henry,Jepson,Latham,NA,1908-12-10,NY,R,TRUE,1947-01-03,38.1
80,house,H000050,Edwin,Arthur,Hall,NA,1909-02-11,NY,R,TRUE,1947-01-03,37.9
80,house,S000163,James,Paul,Scoblick,NA,1909-05-10,PA,R,TRUE,1947-01-03,37.7
80,house,B000593,James,Caleb,Boggs,NA,1909-05-15,DE,R,FALSE,1947-01-03,37.6
80,house,M000778,Wilbur,Daigh,Mills,NA,1909-05-24,AR,D,TRUE,1947-01-03,37.6
80,house,J000008,Donald,Lester,Jackson,NA,1910-01-23,CA,R,FALSE,1947-01-03,36.9
80,house,L000301,Franklin,Herbert,Lichtenwalter,NA,1910-03-28,PA,R,FALSE,1947-01-03,36.8
80,house,P000306,Dayton,Edward,Phillips,NA,1910-03-29,TN,R,FALSE,1947-01-03,36.8
80,house,T000110,Olin,Earl,Teague,NA,1910-04-06,TX,D,TRUE,1947-01-03,36.7
80,house,W000428,Jamie,Lloyd,Whitten,NA,1910-04-18,MS,D,TRUE,1947-01-03,36.7
80,house,I000046,Leo,NA,Isacson,NA,1910-04-20,NY,AL,FALSE,1947-01-03,36.7
80,house,L000525,John,Emmett,Lyle,Jr.,1910-09-04,TX,D,TRUE,1947-01-03,36.3
80,house,E000273,Joseph,Landon,Evins,NA,1910-10-24,TN,D,FALSE,1947-01-03,36.2
80,house,M000809,Edward,Archibald,Mitchell,NA,1910-12-02,IN,R,FALSE,1947-01-03,36.1
80,house,D000280,Edward,James,Devitt,NA,1911-05-05,MN,R,FALSE,1947-01-03,35.7
80,house,B000550,John,Anton,Blatnik,NA,1911-08-17,MN,D,FALSE,1947-01-03,35.4
80,house,J000133,Glen,Dale,Johnson,NA,1911-09-11,OK,D,FALSE,1947-01-03,35.3
80,house,E000181,Clair,NA,Engle,NA,1911-09-21,CA,D,TRUE,1947-01-03,35.3
80,house,M000619,Wendell,Howes,Meade,NA,1912-01-18,KY,R,FALSE,1947-01-03,35.0
80,house,B000242,Laurie,Calvin,Battle,NA,1912-05-10,AL,D,FALSE,1947-01-03,34.7
80,house,J000013,Henry,Martin,Jackson,NA,1912-05-31,WA,D,TRUE,1947-01-03,34.6
80,house,J000248,Robert,Emmett,Jones,Jr.,1912-06-12,AL,D,FALSE,1947-01-03,34.6
80,house,B000080,Claude,Ignatius,Bakewell,NA,1912-08-09,MO,R,FALSE,1947-01-03,34.4
80,house,K000013,Frank,Melvin,Karsten,NA,1913-01-07,MO,D,FALSE,1947-01-03,34.0
80,house,N000116,Richard,Milhous,Nixon,NA,1913-01-09,CA,R,FALSE,1947-01-03,34.0
80,house,F000233,John,Edward,Fogarty,NA,1913-03-23,RI,D,TRUE,1947-01-03,33.8
80,house,B001216,John,William,Byrnes,NA,1913-06-12,WI,R,TRUE,1947-01-03,33.6
80,house,B000296,Lindley,Garrison,Beckworth,Sr.,1913-06-30,TX,D,TRUE,1947-01-03,33.5
80,house,S000505,George,Armistead,Smathers,NA,1913-11-14,FL,D,FALSE,1947-01-03,33.1
80,house,B000594,Thomas,Hale,Boggs,Sr.,1914-02-15,LA,D,FALSE,1947-01-03,32.9
80,house,S000998,William,Grant,Stratton,NA,1914-02-26,IL,R,FALSE,1947-01-03,32.9
80,house,R000410,Edward,Gay,Rohrbough,NA,1914-04-18,WV,R,FALSE,1947-01-03,32.7
80,house,B000379,Marion,Tinsley,Bennett,NA,1914-06-06,MO,R,TRUE,1947-01-03,32.6
80,house,P000182,Preston,Elmer,Peden,NA,1914-06-28,OK,D,FALSE,1947-01-03,32.5
80,house,D000102,Glenn,Robert,Davis,NA,1914-10-28,WI,R,FALSE,1947-01-03,32.2
80,house,M000560,Gregory,NA,McMahon,NA,1915-03-19,NY,R,FALSE,1947-01-03,31.8
80,house,W000342,William,McDonald,Wheeler,NA,1915-07-11,GA,D,FALSE,1947-01-03,31.5
80,house,N000121,Robert,Joseph,Nodar,Jr.,1916-03-23,NY,R,FALSE,1947-01-03,30.8
80,house,D000434,William,Jennings Bryan,Dorn,NA,1916-04-14,SC,D,FALSE,1947-01-03,30.7
80,house,P000460,Charles,Edward,Potter,NA,1916-10-30,MI,R,FALSE,1947-01-03,30.2
80,house,K000107,John,Fitzgerald,Kennedy,NA,1917-05-29,MA,D,FALSE,1947-01-03,29.6
80,house,W000517,John,Bell,Williams,NA,1918-12-04,MS,D,FALSE,1947-01-03,28.1
80,house,S000063,George,William,Sarbacher,Jr.,1919-09-30,PA,R,FALSE,1947-01-03,27.3
80,house,B000401,Lloyd,Millard,Bentsen,Jr.,1921-02-11,TX,D,FALSE,1947-01-03,25.9
80,senate,C000133,Arthur,NA,Capper,NA,1865-07-14,KS,R,TRUE,1947-01-03,81.5
80,senate,G000418,Theodore,Francis,Green,NA,1867-10-02,RI,D,TRUE,1947-01-03,79.3
80,senate,M000499,Kenneth,Douglas,McKellar,NA,1869-01-29,TN,D,TRUE,1947-01-03,77.9
80,senate,R000112,Clyde,Martin,Reed,NA,1871-10-19,KS,R,TRUE,1947-01-03,75.2
80,senate,M000895,Edward,Hall,Moore,NA,1871-11-19,OK,R,TRUE,1947-01-03,75.1
80,senate,O000146,John,Holmes,Overton,NA,1875-09-17,LA,D,TRUE,1947-01-03,71.3
80,senate,M001108,James,Edward,Murray,NA,1876-05-03,MT,D,TRUE,1947-01-03,70.7
80,senate,M000308,Patrick,Anthony,McCarran,NA,1876-08-08,NV,D,TRUE,1947-01-03,70.4
80,senate,T000165,Elmer,NA,Thomas,NA,1876-09-08,OK,D,TRUE,1947-01-03,70.3
80,senate,W000021,Robert,Ferdinand,Wagner,NA,1877-06-08,NY,D,TRUE,1947-01-03,69.6
80,senate,W000396,Wallace,Humphrey,White,Jr.,1877-08-06,ME,R,TRUE,1947-01-03,69.4
80,senate,C000684,Thomas,Terry,Connally,NA,1877-08-19,TX,D,TRUE,1947-01-03,69.4
80,senate,H000385,Carl,Trumbull,Hayden,NA,1877-10-02,AZ,D,TRUE,1947-01-03,69.3
80,senate,B000460,Theodore,Gilmore,Bilbo,NA,1877-10-13,MS,D,TRUE,1947-01-03,69.2
80,senate,B000145,Alben,William,Barkley,NA,1877-11-24,KY,D,TRUE,1947-01-03,69.1
80,senate,H000679,Clyde,Roark,Hoey,NA,1877-12-11,NC,D,TRUE,1947-01-03,69.1
80,senate,G000131,Walter,Franklin,George,NA,1878-01-29,GA,D,TRUE,1947-01-03,68.9
80,senate,B001177,Hugh,Alfred,Butler,NA,1878-02-28,NE,R,TRUE,1947-01-03,68.8
80,senate,H000365,Albert,Wahl,Hawkes,NA,1878-11-20,NJ,R,TRUE,1947-01-03,68.1
80,senate,M000177,Edward,NA,Martin,NA,1879-09-18,PA,R,FALSE,1947-01-03,67.3
80,senate,S000553,Howard,Alexander,Smith,NA,1880-01-30,NJ,R,TRUE,1947-01-03,66.9
80,senate,T000289,Charles,William,Tobey,NA,1880-07-22,NH,R,TRUE,1947-01-03,66.4
80,senate,F000190,Ralph,Edward,Flanders,NA,1880-09-28,VT,R,TRUE,1947-01-03,66.3
80,senate,R000320,Edward,Vivian,Robertson,NA,1881-05-27,WY,R,TRUE,1947-01-03,65.6
80,senate,B001168,Harlan,John,Bushfield,NA,1882-08-06,SD,R,TRUE,1947-01-03,64.4
80,senate,T000164,Elbert,Duncan,Thomas,NA,1883-06-17,UT,D,TRUE,1947-01-03,63.5
80,senate,J000127,Edwin,Carl,Johnson,NA,1884-01-01,CO,D,TRUE,1947-01-03,63.0
80,senate,D000469,Sheridan,NA,Downey,NA,1884-03-11,CA,D,TRUE,1947-01-03,62.8
80,senate,V000025,Arthur,Hendrick,Vandenberg,NA,1884-03-22,MI,R,TRUE,1947-01-03,62.8
80,senate,W000581,George,Allison,Wilson,NA,1884-04-01,IA,R,TRUE,1947-01-03,62.8
80,senate,W000465,Alexander,NA,Wiley,NA,1884-05-26,WI,R,TRUE,1947-01-03,62.6
80,senate,D000414,Forrest,C.,Donnell,NA,1884-08-20,MO,R,TRUE,1947-01-03,62.4
80,senate,O000088,Joseph,Christopher,O'Mahoney,NA,1884-11-05,WY,D,TRUE,1947-01-03,62.2
80,senate,L000070,William,NA,Langer,NA,1886-09-30,ND,R,TRUE,1947-01-03,60.3
80,senate,W000190,Arthur,Vivian,Watkins,NA,1886-12-18,UT,R,FALSE,1947-01-03,60.0
80,senate,R000317,Absalom,Willis,Robertson,NA,1887-05-27,VA,D,TRUE,1947-01-03,59.6
80,senate,B001208,Harry,Flood,Byrd,NA,1887-06-10,VA,D,TRUE,1947-01-03,59.6
80,senate,B000816,Ralph,Owen,Brewster,NA,1888-02-22,ME,R,TRUE,1947-01-03,58.9
80,senate,C000338,Dennis,NA,Chavez,NA,1888-04-08,NM,D,TRUE,1947-01-03,58.7
80,senate,B000894,Joseph,Melville,Broughton,NA,1888-11-17,NC,D,TRUE,1947-01-03,58.1
80,senate,F000081,Homer,Samuel,Ferguson,NA,1889-02-25,MI,R,TRUE,1947-01-03,57.9
80,senate,B001169,Vera,Cahalan,Bushfield,NA,1889-08-09,SD,R,FALSE,1947-01-03,57.4
80,senate,T000009,Robert,Alphonso,Taft,NA,1889-09-08,OH,R,TRUE,1947-01-03,57.3
80,senate,H000334,Carl,Atwood,Hatch,NA,1889-11-27,NM,D,TRUE,1947-01-03,57.1
80,senate,O000034,Wilbert,Lee,O'Daniel,NA,1890-03-11,TX,D,TRUE,1947-01-03,56.8
80,senate,B001013,Clayton,Douglass,Buck,NA,1890-03-21,DE,R,TRUE,1947-01-03,56.8
80,senate,K000082,James,Preston,Kem,NA,1890-04-02,MO,R,FALSE,1947-01-03,56.8
80,senate,T000446,Millard,Evelyn,Tydings,NA,1890-04-06,MD,D,TRUE,1947-01-03,56.7
80,senate,C000774,Guy,NA,Cordon,NA,1890-04-24,OR,R,TRUE,1947-01-03,56.7
80,senate,M000086,George,Wilson,Malone,NA,1890-08-07,NV,R,FALSE,1947-01-03,56.4
80,senate,E000112,Allen,Joseph,Ellender,NA,1890-09-24,LA,D,TRUE,1947-01-03,56.3
80,senate,M000771,Eugene,Donald,Millikin,NA,1891-02-12,CO,R,TRUE,1947-01-03,55.9
80,senate,S000901,Arthur,Thomas,Stewart,NA,1892-01-11,TN,D,TRUE,1947-01-03,55.0
80,senate,L000493,Scott,Wike,Lucas,NA,1892-02-19,IL,D,TRUE,1947-01-03,54.9
80,senate,W000344,Kenneth,Spicer,Wherry,NA,1892-02-28,NE,R,TRUE,1947-01-03,54.8
80,senate,H000720,Spessard,Lindsey,Holland,NA,1892-07-10,FL,D,TRUE,1947-01-03,54.5
80,senate,A000062,George,David,Aiken,NA,1892-08-20,VT,R,TRUE,1947-01-03,54.4
80,senate,S000021,Leverett,NA,Saltonstall,NA,1892-09-01,MA,R,TRUE,1947-01-03,54.3
80,senate,K000176,Harley,Martin,Kilgore,NA,1893-01-11,WV,D,TRUE,1947-01-03,54.0
80,senate,B000095,Raymond,Earl,Baldwin,NA,1893-08-31,CT,R,FALSE,1947-01-03,53.3
80,senate,B000820,John,William,Bricker,NA,1893-09-06,OH,R,FALSE,1947-01-03,53.3
80,senate,D000585,Henry,Clarence,Dworshak,NA,1894-08-29,ID,R,TRUE,1947-01-03,52.3
80,senate,M000438,Ernest,William,McFarland,NA,1894-10-09,AZ,D,TRUE,1947-01-03,52.2
80,senate,H000598,Joseph,Lister,Hill,NA,1894-12-29,AL,D,TRUE,1947-01-03,52.0
80,senate,U000005,William,Bradley,Umstead,NA,1895-05-13,NC,D,FALSE,1947-01-03,51.6
80,senate,F000057,William,Crosson,Feazel,NA,1895-06-10,LA,D,FALSE,1947-01-03,51.6
80,senate,R000167,William,Chapman,Revercomb,NA,1895-07-20,WV,R,TRUE,1947-01-03,51.5
80,senate,I000050,Irving,McNeil,Ives,NA,1896-01-24,NY,R,FALSE,1947-01-03,50.9
80,senate,M000332,John,Little,McClellan,NA,1896-02-25,AR,D,TRUE,1947-01-03,50.9
80,senate,T000259,Edward,John,Thye,NA,1896-04-26,MN,R,FALSE,1947-01-03,50.7
80,senate,G000532,John,Chandler,Gurney,NA,1896-05-21,SD,R,TRUE,1947-01-03,50.6
80,senate,H000559,Bourke,Blakemore,Hickenlooper,NA,1896-07-21,IA,R,TRUE,1947-01-03,50.5
80,senate,O000032,Herbert,Romulus,O'Conor,NA,1896-11-17,MD,D,FALSE,1947-01-03,50.1
80,senate,J000195,Olin,DeWitt Talmadge,Johnston,NA,1896-11-18,SC,D,TRUE,1947-01-03,50.1
80,senate,B000874,Charles,Wayland,Brooks,NA,1897-03-08,IL,R,TRUE,1947-01-03,49.8
80,senate,C000128,Homer,Earl,Capehart,NA,1897-06-06,IN,R,TRUE,1947-01-03,49.6
