CASEID,LST,MHINTAKE,MHDIAGEVAL,MHREFERRAL,MENTALHTHSERV,TREATMT,ADMINSERV,SETTINGIP,SETTINGRC,SETTINGDTPH,SETTINGOP,FACILITYTYPE,OWNERSHIP,FEDOWN,PSYCHOSES,MOOD,AUTISM,CONDUCT,ANXIETY,EATING,DISORDEROTH,CHILDAD,YOUNGADULTS,ADULT,SED1,SPMI1,SRVC81,ALZHDEMENTIA1,SRVC77,POSTTRAUM1,SRVC109,SRVC110,SRVC111,TRAUMATICBRAIN1,SRVC80,FORENSIC1,SED,SPMI,SRVC63,ALZHDEMENTIA,SRVC31,POSTTRAUM,SRVC113,SRVC114,SRVC115,TRAUMATICBRAIN,SRVC62,FORENSIC,SRVC35,MHCONSUMER,MHEMGCY,TREATTELEMDINCE,CRISISTEAM2,HEARIMPAIR,LANG,LANG16,LANG_B,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG22,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,FEESCALE,FEESCALELOCATOR,PAYASST,NOCHARGELOCATOR,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,REVCHK2A
201202294,CT,1,1,1,1,1,1,1,1,1,1,6,7,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,0,0,1,1,0,0
201202295,CT,1,1,1,1,1,1,0,0,1,1,5,7,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,-2,1,1,-2,-2,1,1,0,-2,0,0,0,1,1,1,1,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,0,0,0,0,1,1,0,0
201202296,CT,1,1,1,1,1,1,1,0,1,1,2,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-2,-2,1,0,0,0,1,0,1,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,0,0
201202297,CT,1,1,0,1,1,1,0,1,0,1,4,2,-2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,-2,1,-2,-2,0,1,-2,-2,-2,0,0,0,0,1,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,0,1,1,1,0,1,0,0
201202298,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,-2,0,0,-2,0,0,0,0,0,0,0,1,0,1,0,0,-8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-2,1,1,1,1,1,1,-3,0
201202299,CT,1,1,1,1,1,1,0,0,0,1,7,2,-2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,0,-2,1,0,0,0,0,-2,0,-2,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,-3,0,1,1,-3,1,-3,0
201202300,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,-2,1,0,0,-2,0,-2,0,0,0,0,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,0,0,1,0,0
201202301,CT,1,1,0,1,1,1,1,1,1,0,1,1,-2,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,-2,0,0,-2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,1,1,1,0
201202302,CT,1,1,1,1,1,1,0,0,1,1,7,1,-2,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,-2,-2,0,-2,1,-2,0,-2,0,-2,0,-2,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,1,0,0
201202303,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,1,1,0,0,0,0,0,1,0,0,0,0,-8,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,1,1,-3,0
201202304,CT,1,1,0,1,1,1,0,0,1,1,5,2,-2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,0,1,1,0,0
201202305,CT,1,1,1,1,1,1,0,0,0,1,7,2,-2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,1,0,0,0,0,0,0,0,0,1,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,0,1,0,0
201202306,CT,1,1,0,1,1,0,0,1,0,0,3,2,-2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,1,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,0,1,1,1,0,0
201202307,CT,1,0,1,1,1,0,1,1,1,1,6,2,-2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,-2,-2,0,-2,1,-2,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,1,1,1,1,1,0
201202308,CT,1,1,0,1,0,0,0,0,1,1,5,2,-2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-2,-2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,1,1,0,0
201202309,CT,1,1,1,1,1,1,0,0,1,1,5,2,-2,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,-2,1,1,-2,1,1,0,-2,0,0,0,0,0,1,1,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,1,1,-3,0
201202310,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,0,0,1,0,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,1,0,1,1,0
201202311,CT,1,1,1,1,0,1,1,1,0,1,2,2,-2,1,1,-1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,-2,0,1,1,-2,0,0,-2,0,0,0,-2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,-2,0,-2,1,1,1,1,1,1,-3,0
201202312,CT,1,1,0,1,0,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,0,1,0,0
201202313,CT,1,1,1,1,1,0,1,1,1,1,2,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,-2,0,-2,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,0,1,1,1,1,1,1,-3,0
201202314,CT,1,0,1,1,0,0,0,0,0,1,7,5,-2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,0,0,0,0,0,0,0
201202315,CT,1,1,0,1,1,1,0,0,1,1,5,2,-2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0
201202316,CT,0,0,1,1,1,0,0,0,0,1,5,2,-2,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,0,1,0,0
201202317,CT,1,1,0,1,0,0,0,0,0,1,5,2,-2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,1,0,0
201202318,CT,1,1,0,1,1,0,0,0,0,1,5,2,-2,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,-2,0,0,-2,1,1,0,-2,-2,-2,0,-2,0,1,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,1,0,0,0,0,0
201202319,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,-2,-2,1,-2,1,1,0,0,0,-2,0,0,0,0,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,0,1,1,0,0,0,0
201202320,CT,0,1,0,1,1,0,0,0,1,0,5,2,-2,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0
201202321,CT,1,1,1,1,1,1,0,1,1,0,6,2,-2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,-2,-2,-2,-2,1,0,0,-2,-2,0,0,1,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,1,1,1,1,1,0
201202322,CT,1,1,1,1,1,1,0,0,1,1,5,2,-2,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,-2,0,0,-2,1,1,0,0,0,-2,0,1,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0
201202323,CT,1,1,1,1,0,1,0,0,0,1,5,2,-2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,1,1,0,0
201202324,CT,1,1,1,1,1,1,0,1,1,1,6,2,-2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,-2,-2,-2,-2,1,1,1,1,0,-2,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
201202325,CT,1,0,1,1,1,1,0,0,1,1,6,2,-2,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,1,1,0,0,0,0,0,0,1,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,0,1,0,0,1,0,0
201202326,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,-2,-2,1,-2,1,1,1,1,1,-2,1,0,1,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,0,1,1,1,1,0,0
201202327,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,0,1,0,0
201202328,CT,1,1,0,1,1,0,0,0,1,1,5,2,-2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,-2,-2,0,-2,0,0,0,0,0,0,0,-2,0,1,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,1,0,0,0,0,0
201202329,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,-2,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,1,1,-3,-3
201202330,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,1,1,0,0,0,0,0,1,0,0,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,1,1,0,0
201202331,CT,1,1,1,1,1,1,0,1,0,0,4,2,-2,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,-2,1,0,-2,1,1,0,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,0,1,0,0,0,0,0
201202332,CT,1,1,1,1,1,1,0,0,0,1,7,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,-2,1,0,0,0,0,-2,0,-2,1,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,1,-3,1,-3,0
201202333,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,-2,-2,0,0,1,0,0,0,0,-2,0,0,1,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,0,1,1,0,0,0,0,0
201202334,CT,1,1,1,1,1,1,0,1,0,0,4,2,-2,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,-2,0,0,-2,1,0,0,-2,0,0,0,0,0,1,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,0,1,0,0,0,0
201202335,CT,1,1,1,1,1,1,0,0,1,1,5,2,-2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,-2,-2,0,-2,1,1,0,-2,-2,-2,0,-2,1,1,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,1,0,0,1,0,0
201202336,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,-2,1,0,-2,1,0,0,0,0,-2,0,0,0,0,0,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,1,1,0,1,0,0
201202337,CT,1,1,0,1,0,0,0,0,1,1,5,1,-2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,1,1,0,0
201202338,CT,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,0,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0
201202339,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,-2,1,0,-2,1,0,0,-2,0,-2,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,1,1,0,1,-3,0
201202340,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,0,1,1,1,1,-3,0
201202341,CT,1,1,1,1,0,1,0,0,0,1,5,2,-2,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,1,1,1,0,0
201202342,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,1,1,1,1,1,1,-3,0
201202343,CT,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,1,1,1,0,0
201202344,CT,1,-1,0,1,1,0,0,0,1,1,5,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,-2,0,0,-2,1,1,0,-2,0,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,0,0,1,0,0
201202345,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,-1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,-2,0,1,-2,1,1,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,0,1,0,0
201202346,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,-2,0,0,-2,0,1,-2,-2,-2,-2,1,0,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,1,1,0,0,1,0,0
201202347,CT,1,1,0,1,1,1,0,1,0,1,6,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,-2,1,-2,-2,1,-2,0,-2,-2,-2,0,-2,0,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,0,-3,1,0,0
201202348,CT,0,0,1,1,1,0,0,1,0,0,4,2,-2,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,-2,0,0,-2,0,0,0,-2,0,0,0,-2,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,0,0
201202349,CT,1,0,0,1,1,1,0,1,0,0,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,-2,1,0,-2,1,1,0,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,0,0,0
201202350,CT,0,1,1,1,1,1,0,0,0,1,5,1,-2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,-2,-2,0,-2,1,0,0,-2,-2,-2,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,-3,1,-3,-3,1,-3,0
201202351,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-3,1,0,0,1,0,0,1,1,1,0,0,-2,1,1,1,1,1,1,0,0
201202352,CT,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,-2,0,0,-2,1,0,0,-2,0,-2,0,0,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,1,0,0,1,0,0
201202353,CT,0,0,1,1,1,1,0,1,0,0,4,2,-2,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,0,0,0
201202354,CT,1,1,1,1,1,0,0,1,0,0,4,2,-2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,-2,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,0,0,0,0,0,0
201202355,CT,0,0,0,1,1,0,0,1,0,0,4,2,-2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,0,0,1,0,0,0,0,0
